Date,Furnace,SP_Power,Avg_Load,Ore_qty,Flux_qty,Reductant_qty,Additive_qty,Cr%,Cr recovery,Cr_recovery_pct,Total_Charge,Ore_fraction,Flux_fraction,Reductant_fraction,Additive_fraction,Reductant_Ore_ratio,Flux_Ore_ratio,Additive_Total_ratio,Flux_Reductant_ratio,Power_per_Charge,Power_per_Ore,Load_Power_ratio,Power_per_Load,Energy_Intensity,Ore_Cost,Flux_Cost,Reductant_Cost,Additive_Cost,Total_Material_Cost,Power_Cost,Est_Metal_kg,Material_Cost_per_ton,Power_Cost_per_ton,Total_Cost_per_ton,Cost_per_Cr_recovery,Material_Cost_Fraction,Reductant_Cost_Fraction,Power_Load_interaction,Ore_Reductant_interaction,Flux_Ore_interaction,Power_Ore_interaction,Cr_deviation,Cr_deviation_abs,Cr_normalized,Cr_in_spec,Power_Efficiency_Score,Recovery_Efficiency_Score,Cost_Efficiency_Score,Overall_Efficiency_Score,Reductant_Ore_OK,Flux_Ore_OK,Power_OK,Recovery_OK,All_Constraints_OK,Fur_Fur_1,Fur_Fur_2,Fur_Fur_3,Fur_Fur_4,Fur_Fur_5,Furnace_Num,Date_parsed,Day_of_Week,Day_of_Month,Month,Week_of_Year
20-10-2025 00:00,Fur_3,3654,9.86,174.654,23.593,33.218,5.56,50.9,85.03%,85.03,237.02499999999998,0.736858981120135,0.09953802341525156,0.1401455542664276,0.023457441198185845,0.19019318085933803,0.1350842228916359,0.023457441198185845,0.7102474348170439,15.416095348591922,20.921364406647633,2.698412698412698,370.58819770910776,152.00270013711634,785.943,66.0604,597.9240000000001,19.459999999999997,1469.3874,234184.86,82.95874999999998,17712.265433121887,2822907.2882607323,2847119.5536938543,33094.496730138955,0.006235352921544668,0.4069205983391446,36028.439999999995,5801.656572000001,4120.611822,638185.716,-7.100000000000001,7.100000000000001,0.05999999999999991,0,0.2433333333333333,0.004285714285714448,0.9964740213045784,0.2744376614037729,1,1,1,1,1,False,False,True,False,False,3.0,2025-10-20,0,20,10,43
20-10-2025 00:00,Fur_4,3676,6.97,115.181,22.484,23.464,11.54,50.69,87.65%,87.65,172.66899999999998,0.6670624142144798,0.13021445656139785,0.13589005553979,0.06683307368433246,0.20371415247554586,0.19520580481845268,0.06683307368433246,0.9582338493763277,21.289287596499662,31.914985701504715,1.896082698585419,527.4030807169181,148.38633454760264,518.3145,62.9552,422.352,40.39,1044.0117,166541.18,60.43414999999999,17275.194571281307,2755746.213026907,2779521.407598188,31353.879386330376,0.006229737182679727,0.40454719041941767,25621.719999999998,2702.6069839999996,2589.729604,423405.35599999997,-7.310000000000002,7.310000000000002,0.04599999999999985,0,0.20666666666666667,0.3785714285714294,1.0,0.4512857142857147,1,1,1,1,1,False,False,False,True,False,4.0,2025-10-20,0,20,10,43
20-10-2025 00:00,Fur_5,3677,7.14,116.456,22.689,23.701,11.26,51.49,90.19%,90.19,174.106,0.668879877775608,0.1303171631075322,0.13612971408222577,0.06467324503463408,0.20351892385519918,0.19482894659932554,0.06467324503463408,0.9573013392978633,21.11931811654969,31.574156491944112,1.9418003807451727,514.9859222708792,150.79193135216477,524.052,63.529199999999996,426.618,39.41,1053.6092,170649.56999999998,60.937099999999994,17290.1106222646,2800421.5822544885,2824211.692876753,30970.629376869754,0.0061362241800587474,0.4049110429180003,26253.78,2760.123656,2642.270184,428208.712,-6.509999999999998,6.509999999999998,0.09933333333333347,0,0.20499999999999996,0.7414285714285711,1.0,0.6322142857142856,1,1,1,1,1,False,False,False,False,True,5.0,2025-10-20,0,20,10,43
21-10-2025 00:00,Fur_1,3669,7.18,120.601,21.731,27.324,13.74,51.92,88.32%,88.32,183.39600000000002,0.6575988571179305,0.11849222447599729,0.14898907282601584,0.07491984558005627,0.22656528364967718,0.1801892175007735,0.07491984558005627,0.7953081248972286,20.005888896159128,30.4226330592397,1.9569364949577541,511.0027143450259,143.64228227442254,542.7045,60.8468,491.83200000000005,48.09,1143.4733,171232.22999999998,64.18860000000001,17814.273874177034,2667642.385096418,2691956.6589705953,30138.34145735105,0.006633610642968151,0.43012110558243905,26343.42,3295.3017240000004,2620.7803310000004,442485.069,-6.079999999999998,6.079999999999998,0.1280000000000001,0,0.21833333333333338,0.4742857142857133,1.0,0.5026428571428567,1,1,1,1,1,True,False,False,False,False,1.0,2025-10-21,1,21,10,43
21-10-2025 00:00,Fur_2,3642,10.12,169.213,28.278,38.381,12.37,57.23,81.85%,81.85,248.242,0.6816453299602807,0.11391303647247444,0.1546112261422322,0.049830407425012685,0.2268206330079803,0.16711481879574963,0.049830407425012685,0.7367707788548818,14.671167650921278,21.52316889646086,2.778693025809994,359.8813873634993,148.47221662732332,761.4585,79.1784,690.858,43.294999999999995,1574.7899,239570.75999999998,86.8847,18125.05423854833,2757341.165936005,2781966.2201745533,33578.349066681396,0.006530453913219819,0.43869852099000634,36857.03999999999,6494.564152999999,4785.005214,616273.7459999999,-0.7700000000000031,0.7700000000000031,0.4819999999999998,0,0.2633333333333333,0.0,1.0,0.279,1,1,1,0,0,False,True,False,False,False,2.0,2025-10-21,1,21,10,43
21-10-2025 00:00,Fur_3,3641,10.0,172.472,26.786,36.586,9.33,50.65,86.62%,86.62,245.174,0.7034677412776232,0.1092530203039474,0.14922463230195696,0.038054606116472385,0.2121271846321305,0.15530636766949785,0.038054606116472385,0.7321379562636541,14.850677478036006,21.1106729143822,2.7464982147761603,364.09996359000365,148.50677478036008,776.124,75.0008,658.548,32.655,1542.3278,236665.0,85.8109,17973.565129837814,2757982.9602066865,2782456.5253365245,31755.952126643737,0.006474728608243932,0.4269831614265139,36410.0,6310.060592,4619.834992,627970.552,-7.350000000000001,7.350000000000001,0.04333333333333324,0,0.265,0.23142857142857207,1.0,0.3952142857142861,1,1,1,1,1,False,False,True,False,False,3.0,2025-10-21,1,21,10,43
21-10-2025 00:00,Fur_4,3669,7.37,121.113,23.648,27.136,12.75,51.39,89.65%,89.65,184.647,0.6559164243123365,0.12807140110589396,0.1469614995098756,0.06905067507189394,0.22405521930713285,0.19525566871223016,0.06905067507189394,0.8714622320363269,19.87034720304148,30.294022687126713,2.008721722540202,497.8289690869784,146.4444588864157,545.0085,66.2144,488.448,44.625,1144.2959,175763.445,64.62644999999999,17706.309104089738,2719682.8078905777,2743889.1169946673,30269.047071093955,0.006468320120863632,0.4268546273739161,27040.53,3286.522368,2864.080224,444363.597,-6.609999999999999,6.609999999999999,0.0926666666666667,0,0.21833333333333338,0.6642857142857151,1.0,0.5976428571428576,1,1,1,1,1,False,False,False,True,False,4.0,2025-10-21,1,21,10,43
21-10-2025 00:00,Fur_5,3667,7.22,119.973,23.4,26.882,13.33,51.33,88.76%,88.76,183.585,0.6535011030312934,0.12746139390473077,0.14642808508320396,0.07260941798077185,0.2240670798924168,0.1950438832483652,0.07260941798077185,0.8704709147209687,19.97439877985674,30.56521025092971,1.9689119170984457,507.89466649658357,144.21515919056566,539.8785,65.52,483.87600000000003,46.655,1135.9295,172092.31,64.25475,17678.529602869825,2678281.527824791,2702460.057427661,30107.620960646847,0.006557415253302277,0.4259736189613881,26475.739999999998,3225.1141860000002,2807.3682,439940.991,-6.670000000000002,6.670000000000002,0.08866666666666655,0,0.22166666666666668,0.5371428571428579,1.0,0.535071428571429,1,1,1,1,1,False,False,False,False,True,5.0,2025-10-21,1,21,10,43
22-10-2025 00:00,Fur_1,3690,7.08,118.833,22.089,25.748,15.3,52.2,88.59%,88.59,181.97,0.6530362147606749,0.12138814090234654,0.1414958509644447,0.08407979337253393,0.216673817738559,0.18588270778417856,0.08407979337253393,0.8578918417783189,20.27806781337583,31.051980249156546,1.91869918699187,521.1863670640724,143.5687201187009,534.7485,61.84919999999999,463.464,53.550000000000004,1113.6117,169813.8,63.689499999999995,17485.01244318137,2666276.2307758736,2690261.2432190552,30028.588494464282,0.006515114743295442,0.4161809722365525,26125.2,3059.7120840000002,2624.9021369999996,438493.77,-5.799999999999997,5.799999999999997,0.14666666666666686,0,0.18333333333333335,0.5128571428571433,1.0,0.5114285714285717,1,1,1,1,1,True,False,False,False,False,1.0,2025-10-22,2,22,10,43
22-10-2025 00:00,Fur_2,3685,12.52,211.204,33.521,47.052,12.88,57.35,81.67%,81.67,304.65700000000004,0.6932517552526283,0.1100286551761489,0.1544425370170388,0.04227705255418388,0.22277987053853207,0.15871384936500327,0.04227705255418388,0.7124245364187594,12.095569771907423,17.447586137347844,3.3975576662143823,294.3290499737181,151.4365335442809,950.418,93.8588,846.936,45.080000000000005,1936.2928000000002,299885.3,106.62995000000001,18158.99566678968,2812392.7658223603,2837051.76148915,34317.79075225777,0.006415355449015443,0.4374007897979066,46136.2,9937.570608,7079.769284000001,778286.74,-0.6499999999999986,0.6499999999999986,0.4900000000000001,0,0.19166666666666665,0.0,0.9982545559212574,0.2571509111842515,1,1,1,0,0,False,True,False,False,False,2.0,2025-10-22,2,22,10,43
22-10-2025 00:00,Fur_3,3680,10.94,189.022,30.309,39.384,7.78,51.57,83.96%,83.96,266.49499999999995,0.7092891048612545,0.11373196495243816,0.1477851366817389,0.029193793504568574,0.20835669811790852,0.16034641385475548,0.029193793504568574,0.7695764582171325,13.808889472597988,19.46863317778548,2.9728260869565215,336.38022519376375,151.06925083022196,850.5989999999999,84.8652,708.912,27.23,1671.6062,261684.8,93.27324999999998,17921.603460799324,2805571.801132694,2829993.4045934933,33309.71521414187,0.006347315503426702,0.42409031505147565,40259.2,7444.442448,5729.067798,695600.96,-6.43,6.43,0.10466666666666669,0,0.19999999999999996,0.0,0.9995028582832908,0.25990057165665814,1,1,1,0,0,False,False,True,False,False,3.0,2025-10-22,2,22,10,43
22-10-2025 00:00,Fur_4,3758,7.17,118.15,23.428,25.279,13.11,51.8,86.96%,86.96,179.96699999999998,0.6565092489178572,0.13017942178288244,0.14046464073969117,0.07284668855956926,0.21395683272148258,0.19829030725103422,0.07284668855956926,0.9267771301563698,20.881606072224354,31.807024699051844,1.9079297498669505,524.1282393126584,149.72111553784862,531.6750000000001,65.5984,455.022,45.885,1098.1804,175141.59,62.98844999999999,17434.631269701036,2780535.0028457604,2804469.6341154613,31883.46559931175,0.006231172439157921,0.4143417602426705,26944.86,2986.71385,2768.0182000000004,444007.7,-6.200000000000003,6.200000000000003,0.11999999999999982,0,0.06999999999999995,0.2799999999999991,1.0,0.36099999999999954,1,1,1,1,1,False,False,False,True,False,4.0,2025-10-22,2,22,10,43
22-10-2025 00:00,Fur_5,3759,7.12,116.968,23.234,25.056,8.61,52.72,88.69%,88.69,173.868,0.6727402397220881,0.13363011019854143,0.1441093243149976,0.04952032576437297,0.21421243233865303,0.19863552254774364,0.04952032576437297,0.9272828493261953,21.619849541031126,32.136994458852044,1.8941207768023411,527.9493640520556,153.93332873214163,526.356,65.0552,451.00800000000004,30.134999999999998,1072.5542,173966.52,60.85379999999999,17625.0981861445,2858761.8193112016,2882886.917497346,32142.790918690447,0.006127512984755035,0.4204990293264434,26764.08,2930.7502080000004,2717.634512,439682.712,-5.280000000000001,5.280000000000001,0.18133333333333326,0,0.06833333333333336,0.5271428571428568,0.9901484011383502,0.4821011087990985,1,1,1,1,1,False,False,False,False,True,5.0,2025-10-22,2,22,10,43
23-10-2025 00:00,Fur_1,3742,7.06,118.813,23.39,25.721,15.56,52.3,85.20%,85.2,183.484,0.6475387499727496,0.1274770552200737,0.14018116021015456,0.08480303459702208,0.21648304296261317,0.19686397787393656,0.08480303459702208,0.9093736281881097,20.394148808615466,31.494869824893996,1.886691608765366,530.0282535370745,143.98269058882516,534.6585,65.492,462.978,54.46,1117.5885,171720.38,64.2194,17402.661812474114,2673964.253792468,2697866.915604942,31297.76004182067,0.006466105275936519,0.41426517899924703,26418.519999999997,3055.989173,2779.03607,444598.246,-5.700000000000003,5.700000000000003,0.15333333333333315,0,0.09666666666666668,0.028571428571428976,1.0,0.2432857142857145,1,1,1,1,1,True,False,False,False,False,1.0,2025-10-23,3,23,10,43
23-10-2025 00:00,Fur_2,3701,12.55,224.401,31.785,50.58,13.08,57.59,76.06%,76.06,319.846,0.7015907655559238,0.09937594967578146,0.15813860420327283,0.040894680565021914,0.2254000640576465,0.14164375318450562,0.040894680565021914,0.6284104264845705,11.571193636937776,16.492796304415773,3.390975412050797,294.9003749083367,145.2184801435691,1009.8045000000001,88.99799999999999,910.4399999999999,45.78,2055.0225,301909.075,111.9461,18357.24960494381,2696914.6312377118,2721771.8808426554,35320.16455804121,0.006760740879932374,0.44303164563891634,46447.55,11350.202580000001,7132.585785,830508.101,-0.4099999999999966,0.4099999999999966,0.5060000000000002,1,0.16500000000000004,0.0,1.0,0.24950000000000003,1,1,1,0,0,False,True,False,False,False,2.0,2025-10-23,3,23,10,43
23-10-2025 00:00,Fur_3,3703,9.72,171.105,28.109,36.895,9.76,51.96,83.01%,83.01,245.869,0.6959193716979367,0.11432510808601329,0.150059584575526,0.03969593564052402,0.2156278296038817,0.16427924277911668,0.03969593564052402,0.7618647306717786,15.060865745579964,21.64168188164179,2.6248987307588445,380.9670389951606,146.39161504703725,769.9725,78.7052,664.11,34.16,1546.9477,233955.54,86.05414999999999,17976.445063951014,2718701.4223021204,2743177.8673660713,32652.992112439842,0.006568710654006395,0.4293034599682976,35993.16,6312.9189750000005,4809.590445,633601.815,-6.039999999999999,6.039999999999999,0.13066666666666674,0,0.16166666666666663,0.0,1.0,0.2485,1,1,1,0,0,False,False,True,False,False,3.0,2025-10-23,3,23,10,43
23-10-2025 00:00,Fur_4,3739,7.01,117.5,22.553,25.62,6.02,52.23,86.98%,86.98,171.693,0.6843610397628325,0.1313565491895418,0.14921982841467035,0.03506258263295533,0.21804255133580808,0.19194042389837937,0.03506258263295533,0.8802888024867758,21.777241937644515,31.821276324925307,1.8748328430061514,533.3808083622242,152.65846598288806,528.75,63.148399999999995,461.16,21.07,1074.1284,170367.535,60.09255,17874.568478122495,2835085.796825064,2859460.3653031862,32501.254436271724,0.006265270522334422,0.4293341466439208,26210.39,3010.35,2649.9775,439332.5,-5.770000000000003,5.770000000000003,0.14866666666666645,0,0.10166666666666668,0.2828571428571434,0.9942914929188551,0.37078687001234273,1,1,1,1,1,False,False,False,True,False,4.0,2025-10-23,3,23,10,43
23-10-2025 00:00,Fur_5,3744,7.09,118.829,22.752,25.881,5.94,53.14,88.86%,88.86,173.402,0.6852804465923116,0.1312095592899736,0.14925433386004777,0.03425566025766716,0.21780036676400236,0.19146841098159195,0.03425566025766716,0.8791004644681246,21.591446465438693,31.507460034945513,1.8936965811965811,528.0676265066818,153.08335543996034,534.7305,63.70559999999999,465.858,20.790000000000003,1085.0841,172542.24,60.69069999999999,17878.918845885783,2842976.6010278347,2867355.5198737206,31909.14221982774,0.006249500795019164,0.4293289340429926,26544.96,3075.413349,2703.5974079999996,444895.77599999995,-4.859999999999999,4.859999999999999,0.20933333333333337,0,0.09333333333333338,0.5514285714285714,0.9928951991008023,0.5022933255344462,1,1,1,1,1,False,False,False,False,True,5.0,2025-10-23,3,23,10,43
24-10-2025 00:00,Fur_1,3745,7.1,118.793,23.383,26.114,14.18,53.23,87.54%,87.54,182.47000000000003,0.6510275661752616,0.1281470926727681,0.143113936537513,0.07771140461445716,0.21982776577889468,0.19683819587990709,0.07771140461445716,0.8954200468936184,20.523921740560088,31.525426316993205,1.8958611481975967,527.4647144415895,145.71984435797663,534.5685000000001,65.4724,470.052,49.629999999999995,1119.7229000000002,172831.75,63.86450000000001,17532.79051742361,2706225.6809338517,2730258.4714512755,30836.440834100693,0.006436984299889766,0.4197931470366462,26589.5,3102.1604020000004,2777.736719,444879.78500000003,-4.770000000000003,4.770000000000003,0.21533333333333313,0,0.09166666666666667,0.36285714285714377,1.0,0.40892857142857186,1,1,1,1,1,True,False,False,False,False,1.0,2025-10-24,4,24,10,43
24-10-2025 00:00,Fur_2,3692,12.55,214.778,28.435,49.752,12.13,59.62,81.51%,81.51,305.09499999999997,0.7039708943116079,0.09320047853947132,0.16307051901866634,0.039758108130254516,0.23164383581351985,0.13239251630803658,0.039758108130254516,0.5715348011831725,12.101148822497912,17.18984245504734,3.3992416034669555,294.18324349137504,151.8694177223488,966.501,79.618,895.5360000000001,42.455000000000005,1984.11,301174.9,106.78324999999998,18580.723100298972,2820432.0434150496,2845512.7665153486,34486.883608233526,0.006544783214590916,0.45135400759030503,46334.600000000006,10685.635056000001,6107.21243,792960.3759999999,1.6199999999999974,1.6199999999999974,0.6413333333333332,0,0.18000000000000005,0.0,0.9967581888891685,0.2533516377778337,1,1,1,0,0,False,True,False,False,False,2.0,2025-10-24,4,24,10,43
24-10-2025 00:00,Fur_3,3693,11.31,186.44,30.38,41.374,11.22,53.35,84.67%,84.67,269.41400000000004,0.6920204592188972,0.11276325654939978,0.15357034155611807,0.04164594267558478,0.2219158966857118,0.16294786439096834,0.04164594267558478,0.734277547873603,13.707528190814136,19.807981013688153,3.0625507717303004,326.5251700685084,155.03214383810788,838.98,85.064,744.7320000000001,39.27,1708.046,271490.895,94.29490000000001,18113.87466342294,2879168.3855648604,2903782.2602282832,33894.97210491751,0.006252022770468939,0.43601401835781944,41767.83,7713.76856,5664.0472,688522.92,-4.649999999999999,4.649999999999999,0.22333333333333344,0,0.17833333333333334,0.0,0.9864529652072805,0.2507905930414561,1,1,1,0,0,False,False,True,False,False,3.0,2025-10-24,4,24,10,43
24-10-2025 00:00,Fur_4,3742,7.9,133.656,25.822,28.888,5.33,52.33,90.25%,90.25,193.69600000000003,0.690029737320337,0.1333119940525359,0.14914092185693043,0.027517346770196592,0.216136946967312,0.1931974606961344,0.027517346770196592,0.8938659341641534,19.31893276061457,27.997246453602934,2.1111704970603955,473.6708261176169,152.61956880885512,601.452,72.3016,519.984,18.655,1212.3926,192151.7,67.7936,17883.584881168725,2834363.420735881,2858747.00561705,31328.734308132054,0.006269998652273043,0.4288907735002672,29561.800000000003,3861.0545280000006,3451.265232,500140.75200000004,-5.670000000000002,5.670000000000002,0.1553333333333332,0,0.09666666666666668,0.75,0.9944176538079044,0.602883530761581,1,1,1,1,1,False,False,False,True,False,4.0,2025-10-24,4,24,10,43
24-10-2025 00:00,Fur_5,3743,6.83,117.03,22.639,25.39,6.51,51.89,88.32%,88.32,171.56900000000002,0.6821162331190366,0.13195274204547439,0.1479871072279957,0.03794391760749319,0.21695291620137644,0.193446123272271,0.03794391760749319,0.8916502208881362,21.816295484615516,31.983251884275383,1.824739513759017,548.0233458238147,149.00529815992397,526.635,63.389199999999995,457.02,22.785,1069.8292,166170.48500000002,60.049150000000004,17815.892481408977,2767241.251541446,2791557.144022855,31253.43869259802,0.006396957606289882,0.42718968597978074,25564.69,2971.3917,2649.44217,438043.29,-6.109999999999999,6.109999999999999,0.12600000000000003,0,0.09499999999999997,0.4742857142857133,1.0,0.46564285714285664,1,1,1,1,1,False,False,False,False,True,5.0,2025-10-24,4,24,10,43
25-10-2025 00:00,Fur_1,3766,7.48,125.999,27.191,26.155,12.27,52.75,88.13%,88.13,191.615,0.6575633431620698,0.1419043394306291,0.13649766458784543,0.06403465281945567,0.20758101090023723,0.21580329831345252,0.06403465281945567,1.0396099774570835,19.653993685254285,29.889125866958263,1.9861922464152948,503.4758685192689,147.01187276570207,566.9955,76.1348,470.79,42.945,1156.8653,183102.92,67.06525,17249.846977383964,2730220.494220181,2753970.3411975647,30898.35455175098,0.006278447020419924,0.40695316905088263,28169.68,3295.503845,3426.0388089999997,474512.234,-5.25,5.25,0.18333333333333332,0,0.05666666666666664,0.4471428571428565,1.0,0.4405714285714283,1,0,1,1,0,True,False,False,False,False,1.0,2025-10-25,5,25,10,43
25-10-2025 00:00,Fur_2,3765,12.98,214.741,33.304,49.099,12.51,59.38,82.42%,82.42,309.654,0.693486924115303,0.10755230030937757,0.15856084533059478,0.040399930244724755,0.2286428757030894,0.15508915318877553,0.040399930244724755,0.6783030066131082,12.158732004107812,17.532748671503118,3.447543160690571,290.06161093516096,157.8203414133194,966.3345,93.2512,883.7819999999999,43.785,1987.1527,317653.05,108.37889999999999,18335.23591769247,2930949.1976759317,2955784.4335936243,35432.563337252745,0.006216842196990637,0.4447479048791771,48869.700000000004,10543.568359,7151.734264000001,808499.8650000001,1.3800000000000026,1.3800000000000026,0.6253333333333335,0,0.05833333333333335,0.0,0.9772561454937913,0.21295122909875827,1,1,1,0,0,False,True,False,False,False,2.0,2025-10-25,5,25,10,43
25-10-2025 00:00,Fur_3,3750,12.03,200.419,34.903,44.605,9.55,57.85,80.58%,80.58,289.47700000000003,0.6923486149158655,0.12057261889545627,0.15408823498930826,0.0329905311993699,0.2225587383304041,0.17415015455545554,0.0329905311993699,0.7824907346151613,12.954397067815403,18.71080077881438,3.2079999999999997,311.72067234242127,155.8413967258193,901.8855000000001,97.7284,802.89,33.425000000000004,1835.9289,293231.25,101.31695,18120.649111525763,2894197.3677652157,2918818.0168767413,35778.59790238712,0.006222070874992868,0.437320857033189,45112.5,8939.689495,6995.224357,751571.25,-0.14999999999999858,0.14999999999999858,0.5233333333333334,1,0.08333333333333337,0.0,0.9837938235944815,0.22175876471889633,1,1,1,0,0,False,False,True,False,False,3.0,2025-10-25,5,25,10,43
25-10-2025 00:00,Fur_4,3764,8.54,140.4,28.806,28.357,10.74,51.78,90.80%,90.8,208.30300000000003,0.6740181370407531,0.1382889348689169,0.13613342102610138,0.051559507064228544,0.2019729330343808,0.2051709387096087,0.051559507064228544,1.015833797093,18.06983096738885,26.809116618168684,2.268862911795962,440.74936290991076,154.31635646150076,631.8000000000001,80.6568,510.426,37.59,1260.4728,208939.63999999998,72.90605000000001,17289.001392888516,2865875.191427871,2889664.1928207595,31477.823451206532,0.005996537219745965,0.4049480480657734,32144.559999999998,3981.3228,4044.3624000000004,528465.6,-6.219999999999999,6.219999999999999,0.11866666666666674,0,0.06000000000000005,0.8285714285714282,0.9889498093245,0.6300756761506141,1,0,1,1,0,False,False,False,True,False,4.0,2025-10-25,5,25,10,43
25-10-2025 00:00,Fur_5,3764,6.92,115.128,23.772,23.199,12.92,51.62,89.82%,89.82,175.019,0.6578028671172844,0.13582525325821768,0.13255132299921724,0.07382055662528068,0.20150614792660215,0.20648321688483065,0.07382055662528068,1.024699296318837,21.506236465755144,32.69404460518688,1.8384697130712009,543.9305572354687,148.8231563430256,518.076,66.5616,417.58200000000005,45.22,1047.4396000000002,169304.72,61.25665,17099.198209500522,2763858.617799047,2787457.8160085473,30692.114248057118,0.006148672270779948,0.3986692884248409,26046.88,2670.854472,2736.822816,433341.792,-6.380000000000003,6.380000000000003,0.10799999999999983,0,0.06000000000000005,0.6885714285714276,1.0,0.5622857142857138,1,0,1,1,0,False,False,False,False,True,5.0,2025-10-25,5,25,10,43
26-10-2025 00:00,Fur_1,3724,7.41,125.921,27.877,26.184,13.51,53.98,83.95%,83.95,193.492,0.6507814276559238,0.14407313997477933,0.13532342422425733,0.0698220081450396,0.20793989717410205,0.22138483476636275,0.0698220081450396,1.0646577656332963,19.246273747751847,29.5740978107377,1.9897959183673468,502.5640347416957,142.61488847084118,566.6445,78.0556,471.312,47.285,1163.2971,179366.46,67.72219999999999,17177.48537407232,2648562.2144584795,2672239.6998325516,31456.618008623325,0.006443796960052522,0.4051518739279931,27594.84,3297.1154640000004,3510.299717,468929.804,-4.020000000000003,4.020000000000003,0.26533333333333314,0,0.1266666666666667,0.0,1.0,0.23800000000000002,1,0,1,0,0,True,False,False,False,False,1.0,2025-10-26,6,26,10,43
26-10-2025 00:00,Fur_2,3856,12.18,206.397,34.838,45.759,14.44,58.47,79.92%,79.92,301.43399999999997,0.6847170524891021,0.11557422188605136,0.15180437508708375,0.04790435053776283,0.22170380276019613,0.16879121223277854,0.04790435053776283,0.761336551031785,12.792186680998164,18.682441999242034,3.158713692946058,316.5845388682645,155.80883377455763,928.7864999999999,97.54639999999999,823.662,50.54,1900.5348999999999,305279.52,105.50189999999998,18014.224388375947,2893592.627241785,2918106.851630161,36061.62693561741,0.006187038740580678,0.43338430670228684,46966.08,9444.520322999999,7190.458686,795866.8319999999,0.46999999999999886,0.46999999999999886,0.5646666666666665,1,0.0,0.0,0.9839195963869636,0.19678391927739272,1,1,0,0,0,False,True,False,False,False,2.0,2025-10-26,6,26,10,43
26-10-2025 00:00,Fur_3,3723,13.0,201.617,31.839,44.612,10.02,59.54,91.98%,91.98,288.08799999999997,0.6998451861931078,0.11051831384854628,0.15485546083141266,0.03478103912693344,0.22127102267531498,0.1579182303182855,0.03478103912693344,0.7136868843879027,12.923134597761797,18.465704685290902,3.4918076819769004,286.3845933550313,168.00074977090335,907.2764999999999,89.1492,803.0160000000001,35.07,1834.5116999999998,314593.5,100.83079999999998,18193.96156729888,3120013.924316777,3144707.885884076,33821.336694816906,0.005797564160467782,0.4377273799889094,48399.0,8994.537604,6419.283662999999,750620.091,1.5399999999999991,1.5399999999999991,0.6359999999999999,0,0.1283333333333333,0.9971428571428577,0.9438441779177728,0.7258402641549835,1,1,1,1,1,False,False,True,False,False,3.0,2025-10-26,6,26,10,43
26-10-2025 00:00,Fur_4,3726,8.75,145.8,30.543,29.994,12.25,54.65,90.25%,90.25,218.58700000000002,0.6670113044234104,0.13972926111799877,0.13721767534208346,0.056041759116507384,0.20572016319807843,0.20948559527101784,0.056041759116507384,1.0183036267819021,17.04584444637604,25.555555380277397,2.3483628556092326,425.82852276245455,149.15113890579036,656.1,85.5204,539.892,42.875,1324.3874,211916.25,76.50545,17311.02032600292,2769949.7225361066,2793760.7428621096,30616.556086160104,0.006210764590408226,0.4076541350363195,32602.5,4373.1252,4453.169400000001,543250.8,-3.3500000000000014,3.3500000000000014,0.3099999999999999,0,0.1233333333333333,0.75,1.0,0.612,1,0,1,1,0,False,False,False,True,False,4.0,2025-10-26,6,26,10,43
26-10-2025 00:00,Fur_5,3724,6.56,110.018,23.116,22.717,12.78,53.16,87.65%,87.65,168.631,0.652418594445861,0.13708037075033652,0.13471425775806345,0.07578677704573891,0.20648439158606416,0.21011107082376457,0.07578677704573891,1.017563894107325,22.083721261215317,33.849006218536914,1.7615467239527387,567.6828402922499,144.86921147357248,495.081,64.7248,408.90599999999995,44.73,1013.4418,158791.36,59.020849999999996,17170.911635464417,2690428.2130806316,2714099.124716096,30615.895371867973,0.006341748111351182,0.40348246934357745,24429.44,2499.278906,2543.176088,409707.032,-4.840000000000003,4.840000000000003,0.21066666666666645,0,0.1266666666666667,0.3785714285714294,1.0,0.4272857142857147,1,0,1,1,0,False,False,False,False,True,5.0,2025-10-26,6,26,10,43
27-10-2025 00:00,Fur_1,3763,7.57,123.842,27.192,26.71,14.14,54.97,83.83%,83.83,191.88400000000001,0.6454003460424006,0.14171061683100206,0.1391986825373663,0.073690354589231,0.21567803963374269,0.21957009560916252,0.073690354589231,1.0180456376620877,19.61080652894457,30.38549094503084,2.0116927982992294,497.09372561509565,148.45380542411039,557.289,76.13759999999999,480.78000000000003,49.49,1163.6966,185158.415,67.1594,17327.382317292886,2756999.2435906213,2780826.6259079142,32781.16970302858,0.006245617280777962,0.41314892558764893,28485.91,3307.81982,3367.511664,466017.446,-3.030000000000001,3.030000000000001,0.33133333333333326,0,0.06166666666666665,0.0,1.0,0.2185,1,0,1,0,0,True,False,False,False,False,1.0,2025-10-27,0,27,10,44
